,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
146648,87802.0,-0.28244297399999996,0.8552235109999999,-0.05329475400000001,-0.153733402,-0.039449232,-0.908046316,0.37770122899999997,0.203070214,0.126075499,-0.717404554,-1.0979712659999998,0.34158219100000003,0.102183008,0.41793660200000005,0.13580899300000002,-0.343031939,-0.126576424,-0.13148120900000002,0.163985637,-0.276884069,0.18768422699999998,0.524024991,0.020133213,-0.004335991,-0.640167449,-0.403877059,-0.095464801,0.030438686,16.87,0
49161,43940.0,-0.8925246729999999,-4.34542699,-0.518123467,0.18257769199999999,-2.032742577,0.914783868,0.37785934,0.058646660999999996,-0.686873064,0.106710027,1.57338238,0.200303024,-0.262091364,0.09346448199999999,0.131865389,0.723748032,0.804412668,-1.479734695,-0.148660305,2.237960995,0.940134382,0.24985428699999998,-0.99626788,-0.205552629,-0.093082716,-0.215931222,-0.155868002,0.194127653,1119.79,0
125342,77627.0,-7.139060067999999,2.7730816039999997,-6.757845069,4.446455974,-5.464428185,-1.713401451,-6.485365409,3.4093947989999998,-3.053492714,-6.260705515,2.394167666,-6.16353738,0.602850521,-5.606346428999999,0.20662173399999997,-6.52508104,-11.40836754,-4.693977736,2.431274492,-0.616949301,1.303250309,-0.016118152,-0.876669888,0.38222980100000004,-1.054623888,-0.614606037,-0.766848112,0.409423944,106.9,1
283243,171466.0,-0.870827495,0.804700513,0.762027137,-1.407732697,0.159491828,-0.101761595,0.176794285,0.46997443,0.5568798979999999,-1.41790042,-1.672183292,0.544168935,0.749000168,-0.252637241,-0.731738569,0.689553277,-1.062153583,0.303163213,-1.409950222,-0.372477461,0.331095568,0.9325227540000001,-0.113697997,0.500842679,-0.24715338899999997,-0.518323097,-0.054773796,0.123932855,12.99,0
136464,81717.0,-0.6487265210000001,1.35115913,1.3430004999999998,2.571047175,-0.155443326,0.7305007379999999,-0.315879297,0.779670868,-1.363905519,0.863422688,0.075303644,-0.30509300300000003,-0.399626821,0.674383134,0.843213551,0.777990286,-0.492340312,1.335813582,1.13699441,0.179049944,0.232097147,0.595873046,-0.142817671,-0.509461851,-0.4282323,0.284652644,0.29838073,0.141320812,12.86,0
2692,2231.0,1.259822614,0.249248319,0.513356128,0.621593786,-0.482078791,-0.9939250270000001,0.061742202999999996,-0.20536093,0.046003563,-0.065592265,-0.215856663,0.36595477200000004,0.307750988,0.24084631199999998,1.0325552709999999,0.302763519,-0.422108991,-0.5418622679999999,-0.11943380599999999,-0.093384341,-0.257322681,-0.744854175,0.136559345,0.38010353399999997,0.216970734,0.09452157,-0.029137062000000002,0.019049623,1.98,0
268849,163410.0,2.099618673,-0.023368937000000003,-1.369803345,0.224338155,0.339847891,-0.66924863,0.224435322,-0.315935302,0.446580432,0.035824548,-1.207775518,0.7172033790000001,1.152277253,0.045709997999999995,0.038436807,0.013741643999999999,-0.5629441789999999,-0.826994171,0.353220243,-0.136091068,-0.319857469,-0.739342498,0.237677442,-0.74888059,-0.18101683,0.244591074,-0.063085932,-0.065425208,5.99,0
248296,153875.0,-0.613695895,3.6987724139999996,-5.534941162000001,5.620486385,1.64926285,-2.335144981,-0.9071884729999999,0.706362095,-3.747646125,-4.230983836,4.436319074,-4.503801216,-0.9543613459999999,-9.861372108,-0.505329037,0.269281953,0.591319064,1.79599192,-1.08520791,0.35477293299999996,0.319260754,-0.471378905,-0.07589041099999999,-0.667909265,-0.642848416,0.070600107,0.488409528,0.292344974,0.0,1
113966,73278.0,1.174821238,0.002491426,-0.09767410000000001,1.0270909879999999,0.36550362399999997,0.78477971,-0.11138280099999999,0.261545621,0.270618657,0.07041770900000001,-0.062072166,0.269300835,-1.072150479,0.407485325,-0.591460358,-0.135177098,-0.349682215,0.030565977,0.36384524700000004,-0.18025812600000002,-0.130082685,-0.25249996399999997,-0.219417809,-1.16912175,0.747140701,-0.25528049999999997,0.024912318,-0.005837414,23.01,0
163149,115691.0,-1.550272715,1.0886885020000001,-2.393387662,1.008732717,-1.0875618870000001,-1.104602382,-2.670503277,0.14765467599999998,-0.9786255490000001,-3.514133305,3.586042424,-4.053357848,0.862426025,-5.765823022,-0.50751103,-4.921865144,-9.56726769,-2.7729741110000004,1.7170952680000002,0.327490457,0.8023160309999999,1.037104789,0.09581542,-0.320190913,-0.080730631,0.091011687,0.024928493,-0.077819979,17.06,1
122666,76646.0,0.486996854,-1.7546686969999998,0.6060108000000001,0.8523888909999999,-1.7393194840000001,-0.081594433,-0.36771814399999997,0.034855933,-0.653966384,0.7053257490000001,0.83959616,0.411440362,-0.48809422,0.174680912,-0.27860575,-1.229617015,-0.186169198,2.015909669,-1.021317129,0.20635193300000002,0.049737527000000004,-0.16803409800000002,-0.37389901700000006,0.515336659,0.300694996,-0.29132257699999997,-0.003542757,0.092203946,397.5,0
21658,31795.0,-0.310614801,-0.309467233,1.760676647,-1.397453295,-1.2178169090000002,0.482704576,0.209599652,-0.058863939000000004,-0.943693509,0.592211309,1.43332785,-0.45400390000000007,-0.175997918,-0.48864833,0.438309943,1.233205084,-0.051619304000000005,-0.593515377,0.284587375,0.156635178,0.559469211,1.703287002,-0.01882824,0.050533823,-0.807313785,-0.22570755,-0.023701996,-0.07219239400000001,149.95,0
266761,162477.0,1.789892698,-0.41154498799999994,-1.194220082,1.133385209,0.986037553,2.13286392,-0.388684025,0.575250863,0.8723267259999999,0.01015535,0.24546650899999997,1.4370013680000002,-0.220402863,-0.025814211,-1.602120732,-1.2906334590000001,0.46374578200000005,-1.490559551,-0.21871126100000002,-0.27918534899999997,-0.239272867,-0.31376503,0.231110558,-0.975395743,-0.082891945,-0.7409736090000001,0.074463171,-0.059157369,35.0,0
33276,37167.0,-7.923890701,-5.198360199,-3.000023922,4.420666202,2.272193965,-3.3944834289999997,-5.283435335,0.131618922,0.658176429,-0.794993882,3.2660660160000003,-2.7191849510000003,-0.12410396300000001,-5.2748658189999995,0.6385750029999999,-2.995830378,-4.6984334489999995,-1.711871225,3.0252609919999998,-2.169810892,-0.734307917,-0.59992626,-4.908301176,0.410170235,-1.16766025,0.5205076470000001,1.937421403,-1.5525928390000001,12.31,1
245347,152710.0,0.051075485,1.3104265240000001,0.733222065,2.6202819230000003,1.402357614,0.528488565,1.086014426,-0.146422713,-1.724332975,1.2801667429999999,0.47086472,0.435541959,0.594974116,-0.142098601,-2.024734603,0.828290651,-1.274787147,0.134277305,-1.489434217,-0.125876997,0.229936135,0.7669265670000001,-0.189623668,0.766852958,-0.14140075,-0.077277962,-0.297595395,-0.221816034,2.47,1
226490,144646.0,1.518780288,-2.025208306,-1.266205574,-1.023736728,-0.218179008,1.825476785,-0.916703437,0.511190082,-0.049983995,0.560431295,0.773292709,0.221269783,-0.233551455,-0.158573347,-0.23333331699999998,0.521592967,0.712037932,-2.346719909,0.32240970399999996,0.445633382,0.029529909,-0.43544920299999995,0.213483087,-0.977962675,-0.726758785,-0.51893771,-0.004716898,-0.017346862,282.59,0
152131,96944.0,2.054903844,-0.272484175,-1.3100674890000001,0.160414009,0.29698754,0.029756324,-0.29054209,-0.055549052,2.304704125,-0.385327012,0.9713043640000001,-1.878362047,0.8401002540000001,1.77543805,-1.717117515,-0.270735034,0.258880864,0.6229624970000001,0.577099595,-0.276925424,-0.068307033,0.276466681,0.012342631000000001,0.17481986100000002,0.21308165399999998,0.137658325,-0.067044037,-0.078843787,4.9,0
85025,60567.0,0.90242984,-0.8797945629999999,0.958956747,0.38298725200000006,-1.377360771,-0.338873514,-0.453099191,0.022937403,1.218417552,-0.520305891,-0.830025448,0.472239361,-0.20284426100000003,-0.478184809,-0.260628756,-0.08887413,0.16020282800000002,-0.580603299,0.417253875,0.23441147199999998,-0.139526276,-0.513660542,-0.059140074,0.45665685200000006,0.07086777,0.92666954,-0.06520731099999999,0.041651611,168.45,0
71273,54236.0,1.1606716940000001,0.440416986,0.8424256720000001,2.246320065,0.121068193,0.697463756,-0.28461733300000003,0.15893511300000002,-0.533607089,0.573099401,-0.902162873,0.27020638199999997,1.26285311,-0.162486359,1.0166540929999999,0.940706215,-0.864543999,-0.38686234399999997,-1.1792373459999999,-0.06731443200000001,-0.089823815,-0.23595727100000002,0.009567539,-0.779811108,0.270582113,-0.069091501,0.038951793,0.027257298,9.99,0
278477,168241.0,0.01379764,0.7735809220000001,0.167736988,-0.7820929520000001,0.626846852,-0.534075858,0.869869989,0.003430211,-0.23743335,-0.241850415,0.476891114,0.576312161,-0.324048506,0.355321116,-0.999009466,0.154783281,-0.7051111,-0.19727070300000002,0.259377284,-0.040827304,-0.227529692,-0.5206810510000001,0.028980117000000003,-0.41083412700000005,-0.5005027360000001,0.147316515,0.243820365,0.082762255,3.99,0
27924,34770.0,-1.126673688,1.215761248,1.970194209,2.578539499,-1.986296204,2.735903504,1.872076165,-0.180115847,0.011374575,1.781469496,0.804225878,-0.477311459,-1.0405251359999999,-0.70570265,0.321528274,-0.11301983300000001,-0.12487962400000001,0.352856471,0.948801124,0.16968901,-0.299392602,0.298776693,-0.253833498,-0.308243881,-0.303595325,0.18615208100000002,0.36284531600000003,-0.323818616,398.13,0
160012,113080.0,-0.097971081,1.186053436,0.059278973,-0.477966213,0.943417466,-0.6387431689999999,1.235547368,-0.461876664,0.138594611,0.11645346599999999,-0.590419248,0.517508822,1.326225653,-0.117836687,0.797582107,-0.799848297,-0.545755537,0.178226247,0.47310438899999996,0.355566431,0.288349395,1.3905149330000002,-0.268203751,0.798211344,-0.30080852399999997,-0.465479095,0.44481743799999995,0.132943063,1.0,0
266403,162316.0,-0.956251526,1.5987538319999999,-1.4664626669999998,-0.7244043809999999,0.46143637,-0.39489112,0.128022847,0.9036179809999999,-0.295066504,-0.6841080159999999,0.292002446,0.561687602,-0.232179895,-0.252025635,-0.915357148,0.893143637,0.294075027,0.519520335,0.19771147600000002,-0.113954775,-0.262955964,-0.8742227359999999,0.19393378100000003,0.076090457,-0.306640098,0.12237181800000001,-0.043894200999999994,-0.011276901,14.77,0
179056,123902.0,-0.594315178,1.2974866859999998,1.854936931,2.437728232,0.386489608,0.061668238,0.45306975299999996,0.23230609100000002,-0.881502342,0.788395387,-1.5608535119999998,-0.8726816609999999,-0.845253279,-0.187214445,-1.03323263,1.55546993,-1.221936767,-0.2179317,-2.3290674630000003,-0.232192013,-0.198473906,-0.640251864,0.050054129,-0.078881781,-0.40218364100000004,-0.480190315,0.152675278,0.09978625,0.79,0
34766,37816.0,-1.215875903,0.98486609,1.8791441919999998,0.641133269,-0.626193498,0.816308095,0.001750195,0.841128964,-0.7122859340000001,-0.41506962399999997,1.0124131170000001,0.651269891,0.184976248,0.466363972,1.149008136,0.31620981800000003,-0.286862344,0.678630965,0.31116937,0.281698352,0.19009062699999998,0.38413730100000004,-0.012496717,-0.324096764,0.226476485,-0.256671352,0.214901392,0.082324706,95.4,0
112294,72598.0,-1.460081795,2.643643756,-0.571678196,1.577759387,0.903114082,-0.966347023,0.386210819,-1.3445832119999999,-1.4343261669999998,-1.9815295430000002,1.2138426390000001,-0.142793574,0.310892981,-3.0917401460000002,1.5875812630000001,0.270650935,3.7895594860000004,1.073317175,-0.163133219,-0.28875674,1.462370664,-0.6798950220000001,-0.21971483600000002,0.078310018,0.59062425,-0.091092915,0.111385496,0.062371983,7.99,0
257268,158081.0,1.8827097830000001,-0.203215603,-1.430033501,0.491799249,0.069432196,-0.6383573379999999,-0.01325101,-0.082357905,0.7615263729999999,-0.48880591,-0.5385357820000001,-0.152671488,-0.6038137339999999,-0.901787142,0.547011316,0.600411417,0.560009514,-0.331867502,-0.035746637000000005,-0.037222566,-0.545341602,-1.722938441,0.48909531700000003,0.436285185,-0.687529932,-0.11663932099999999,-0.058464295,-0.00383877,81.0,0
89871,62761.0,1.184979642,-1.5624469159999999,1.6366601330000001,-0.11994713,-2.2158175680000003,0.667240501,-1.893293247,0.44654871799999996,1.3695507319999998,0.217239901,-2.116081227,-1.161186482,-1.7109849819999998,-1.335598462,-1.4412497780000002,0.748530213,0.8978967729999999,-0.782923858,1.1580793740000002,0.06735163599999999,0.24943921800000002,0.9377787190000001,-0.265218243,-0.063138444,0.5162234370000001,0.128005699,0.081298565,0.03269191,73.0,0
65639,51681.0,-0.943480147,0.9543964420000001,2.148130502,-0.45978855799999996,-0.22779549600000001,-0.511299861,0.46743634799999995,-0.145302757,0.088923818,0.20382851600000002,0.333893701,-0.095039981,-0.08500257,-0.209147943,1.782514254,-0.48435902799999997,0.223291605,-0.769014785,0.38936902799999995,0.36778255,-0.149476679,-0.090006208,-0.175002997,0.45128667899999997,-0.108583926,1.029759251,0.072608329,-0.048033251,0.76,0
134142,80662.0,1.204513543,0.265538359,-0.038909617,0.943107516,0.014105307,-0.565495407,0.24571663,-0.08334372400000001,-0.26847412600000004,0.204088362,0.9023361809999999,0.418464076,-0.746887448,0.791241313,0.17842585600000002,0.246662968,-0.690417858,0.386712105,0.132606939,-0.138197178,0.0021985010000000003,-0.05455685,-0.15365462,-0.011565698000000001,0.7135905929999999,-0.354548462,-0.00844463,0.004642972,20.64,0
157377,109848.0,0.026689791,1.097819292,0.082974117,-0.197708986,0.872075382,-0.506927831,0.8481817429999999,-0.22937196,1.288997765,-0.7438731890000001,0.000320585,-2.6114598669999998,1.6929805619999998,1.857000042,0.21253987,-0.69841799,0.401136516,0.59272711,0.26341346600000004,0.022967498,0.20412423300000002,1.101663125,-0.21614293,0.575201581,-0.397524764,-0.465682931,0.471239699,0.285315057,1.0,0
241383,151005.0,-0.847893709,0.929029698,1.519126756,-0.41192641,0.8396769829999999,0.44895462399999997,1.428667937,-0.27664705300000003,-0.157555272,-0.734656634,-1.819926144,-0.118293497,0.837984389,-0.539833341,-0.234120157,0.453870526,-1.289351347,0.174629278,-0.722582712,-0.046994277,-0.054959444,0.060405553,-0.603773114,-1.068556604,0.937666821,-0.608594917,-0.201058784,-0.196754535,83.0,0
9509,14152.0,-4.710528782,8.63621439,-15.496222,10.31334937,-4.351340983,-3.322688735,-10.78837284,5.06038112,-5.689311188,-11.71218662,11.1524906,-16.55819714,0.30264452199999997,-17.47592128,-0.412393267,-10.22220317,-13.79914764,-5.008585179,1.162026148,1.434239779,1.990545351,0.223785003,0.554408429,-1.204041596,-0.450684595,0.641836059,1.605957625,0.721643615,1.0,1
21528,31724.0,1.3654712569999998,-0.473029646,0.135618291,-0.476465921,-1.130112643,-1.4551752580000001,-0.21003995600000003,-0.297524725,-0.893105171,0.7340110990000001,-0.40494790700000005,-0.692364752,-1.003414237,0.501749211,0.8139358609999999,-1.497552372,0.24074784300000002,0.7634392740000001,-0.7893856579999999,-0.541299648,-0.428091901,-0.841732798,0.09268357699999999,0.7180548290000001,0.226691101,0.992440232,-0.086211234,0.004450272,22.35,0
225971,144462.0,2.248193626,-0.43272258799999996,-2.507824613,-1.068194447,0.5172954670000001,-1.1219968340000002,0.390754672,-0.502980812,-1.449882521,1.071525512,1.175107978,0.41752349299999997,0.599918642,0.474082715,-1.239250305,0.17596450100000002,0.301904375,-1.429107906,0.962345419,0.015097353,0.542178807,1.620547432,-0.207906967,0.8288163540000001,0.7603801459999999,0.246957746,-0.096422015,-0.09416833599999999,15.0,0
235356,148353.0,-1.140766312,0.860287548,0.250059914,-0.722347106,1.891742628,-0.924469894,1.0402688820000001,-0.007164475,-0.510230462,-2.0543184269999997,0.94689731,0.5712692220000001,0.10638334099999999,-2.146094727,-1.447490435,0.437137528,1.096621099,1.015557901,-0.27257874,0.081082698,-0.096996258,-0.29389437,-0.545264438,-0.6326157179999999,1.106160697,-0.24652484800000002,0.00961472,0.085576709,11.0,0
268519,163254.0,-0.613170071,1.1657008770000001,-1.750051355,-0.6674106129999999,1.717392182,-0.714082911,1.226221255,0.10821451900000001,-1.091400109,-0.966959868,0.595258365,0.907743905,0.822269108,-0.44195070700000005,-1.4672482119999999,0.071052143,0.400267571,0.418637886,0.20443476600000002,-0.226882268,0.261864848,0.823088553,0.05290746599999999,0.225074683,-0.37784869600000004,0.513812346,-0.061006353,0.132375513,22.4,0
93001,64210.0,0.938218876,-0.169218078,-0.142954624,0.48743986200000006,0.500499944,0.897467425,0.095822194,0.268820353,-0.135125727,-0.248736288,0.64663691,0.586243403,0.00447979,0.548012098,1.8890445980000001,-1.254295978,0.914920135,-2.414831146,-1.687107179,-0.07786868200000001,0.11159434,0.32079935800000003,-0.005260516999999999,-0.914413275,0.22648575,0.487084119,0.004135805,0.005645475,86.75,0
102148,68070.0,-3.314211882,3.388463855,-2.30901178,0.437763284,-0.9705349129999999,-0.434717543,-0.494141424,1.77393306,0.15450187,2.069094382,0.787622824,1.5204408109999998,0.567742981,1.227406829,0.20390351,-0.270793157,0.299068202,-0.008985225999999999,0.173247154,0.6551655479999999,0.048956854,0.611207433,0.20085373199999998,-0.308565869,-0.291743883,-0.395895751,0.36282175200000005,-0.081365973,22.9,0
45780,42491.0,-0.389082459,0.095382559,1.790247115,-1.1424751770000001,-0.92681264,-0.351230066,0.040827714,0.028871706,-1.172984799,0.282640122,1.137387301,0.069677667,-0.211046562,-0.432492179,-1.325681493,0.708293033,0.48144875200000004,-1.17377694,1.319920143,0.09145848,0.06923767900000001,0.15831568,-0.080357098,0.539854514,-0.09011926599999999,-0.415765295,-0.053999862999999995,0.044568562,41.41,0
72927,54912.0,1.198066032,0.719443486,-0.238900969,1.24750635,0.339403865,-0.691941425,0.312105028,-0.18329931800000002,-0.292351039,-0.650113184,0.491448778,0.757424522,1.320552797,-1.297242565,1.160899795,0.148953572,0.871264752,-0.149310776,-0.9485224329999999,-0.049374225,-0.008955883000000001,0.146927691,-0.106823098,-0.002540278,0.665669528,-0.302116266,0.057328302000000005,0.050729853,1.0,0
24842,33407.0,-0.227359908,-0.10052648,1.384192862,-1.85050876,-0.092459081,-0.595019098,0.451874192,-0.48385263799999995,-0.9156317070000001,0.956473256,0.7604432740000001,-0.316942622,-0.514559763,-0.255378974,-0.263740317,-0.839307328,-0.9268331320000001,1.5364818180000002,-0.968126176,-0.5076534979999999,-0.449752493,-0.6594630770000001,-0.069679677,-0.019284287,-0.722814733,0.60221367,-0.572571158,-0.41640284200000005,17.24,0
81243,58844.0,1.172104968,0.742998451,-0.220358413,1.370374996,0.183092655,-0.941643597,0.29479888600000004,-0.172570168,-0.236457253,-0.7493455509999999,0.771510325,0.49669546200000003,0.652708334,-1.445389926,1.2309487909999999,0.171902862,1.246083539,-0.059466945,-1.111907159,-0.089773194,-0.009623561999999999,0.116971165,-0.063283215,0.288423716,0.601541735,-0.32052859,0.05731636,0.059086625,1.0,0
3218,2793.0,-3.168767747,3.2001734319999997,-1.325054846,0.410851054,-0.390977147,-1.368631635,0.645542367,0.098107095,1.649373299,3.720582339,-0.363468571,0.085433119,-0.023537807999999997,-0.23636431300000002,0.8850762879999999,-0.762347705,-0.205262165,-0.298449583,0.16439074,0.938011403,-0.297982426,0.549115137,0.278475314,0.35634988799999995,-0.293032946,-0.559228133,-0.44974107399999996,-0.787396057,1.51,0
256258,157607.0,1.905028638,-0.61380939,-0.039764664,0.28251279999999995,-0.843871897,0.193174266,-1.045923838,0.321033625,1.452799687,0.015381795,0.646130623,0.5723741,-0.942962869,0.140535081,0.371625715,0.690871659,-0.878384066,0.919811402,-0.034421494,-0.222620307,0.11995566,0.391060739,0.300754945,0.722909638,-0.44416300000000003,-0.462972228,0.040657628,-0.029063265,17.21,0
126884,78136.0,0.807039573,-1.84515654,1.160043938,-0.07898827,-1.973916705,0.49274128700000003,-1.2110366609999998,0.286343585,0.606205896,0.173870475,-0.962827669,-0.534526186,-0.8575321140000001,-0.9552745579999999,-0.739600797,0.40583755200000005,1.1573636,-1.717754174,0.5326132339999999,0.443070265,0.253705419,0.462592313,-0.229475822,0.12978430800000001,0.25187117800000003,-0.11187419800000001,0.038918105,0.063682132,250.0,0
133662,80481.0,-1.110144785,1.383063277,0.353692975,-0.17717842399999997,-0.049897990999999996,1.641634403,2.224377359,-0.8077077779999999,0.070328736,0.94665177,0.514247219,0.038574215,0.259204355,-0.40889482299999996,0.512309241,0.09987408800000001,-1.203146599,0.329399257,0.230788849,-0.37574956600000003,0.013641984,0.355924566,-0.565180117,-1.2787884440000001,0.159810932,-0.435922005,-1.282804945,-0.542162081,259.12,0
253866,156469.0,-0.5462371460000001,1.363279023,-0.157364691,0.8347104129999999,0.8535171890000001,-0.35704812799999996,0.901135619,0.307596517,-1.194666432,-0.301572833,0.095223078,0.31632606,-0.7776408709999999,1.12005203,-0.91629293,-0.773614785,0.059858158,0.344096215,1.243861689,-0.185152546,0.194326442,0.5604707,-0.41411633200000003,-0.387671699,0.352166301,-0.3181695,0.018233748,0.051344848,1.0,0
119343,75417.0,1.240625355,0.20808800800000002,0.399484451,0.42466390299999995,-0.23850607100000001,-0.47177822799999997,-0.031074711,-0.05132444,-0.22937801,0.096270397,1.227490566,1.079909747,0.5364474260000001,0.36667625,0.328564219,0.584652436,-0.8088640309999999,0.031235673999999998,0.294272743,-0.055149255999999994,-0.224655701,-0.673033388,0.079762757,-0.0007741530000000001,0.240065776,0.09692158699999999,-0.031726981,0.006031506,1.98,0
125964,77878.0,1.279369892,0.607237148,-0.6995677570000001,0.9189171770000001,0.680018997,-0.197859321,0.18828035699999998,-0.038513652,-0.303866381,-0.40346808100000003,0.743613882,0.398475633,0.370976801,-0.982132291,0.412921218,1.027881981,-0.018246154,1.307763663,0.144838304,-0.038596899999999996,-0.073821093,-0.15819834,-0.27941631899999997,-0.9386910340000001,0.826697217,-0.273543871,0.028388747000000002,0.029837733999999998,1.0,0
192480,129716.0,2.202709225,-1.494782271,-0.7043503059999999,-1.662007868,-1.257062442,-0.09211166,-1.368393833,0.020746473999999997,-1.3634298880000002,1.689803797,0.7929107,0.101394636,0.741903852,-0.42259022,-0.7204707920000001,-0.29970896,0.215059588,0.400499624,-0.008571246,-0.347930863,-0.07623907099999999,0.22696872399999998,0.27479485,0.694042198,-0.30756291,-0.229319802,0.020346586,-0.044176583,32.0,0
61524,49878.0,-0.655398692,1.2852601940000001,0.238733206,-0.408787657,0.7396357640000001,0.28123690100000004,0.28105628899999996,0.549896487,-0.8737958859999999,-0.5998394920000001,-0.014586044,0.801758599,1.5276958280000001,-0.240266815,0.160217345,1.153428365,-0.765653913,0.824779864,0.83493609,0.17633802899999998,-0.260908845,-0.8200483390000001,-0.18381075100000002,-1.420723584,0.10428289,0.159419999,0.120400261,0.000987067,10.49,0
138425,82645.0,-3.127022378,-1.037957337,0.758833173,-2.3929858840000002,-2.596763046,-1.122762894,-0.893002395,1.045256315,-0.14240108,-1.672113898,-0.9318868509999999,0.716433862,0.46345360799999996,0.41171740100000004,0.653466374,-1.38834827,0.576901145,1.634373078,-0.6680895179999999,-0.843564027,-0.056942793,-0.066880098,-0.635334465,0.8005121070000001,0.258253004,-0.01594707,-0.300328451,-0.47216319799999995,185.85,0
134380,80777.0,1.273196612,0.5456801520000001,-0.10035562099999999,1.10256025,0.096623239,-1.176898165,0.602877346,-0.396342278,-0.38578511,0.023777282,-0.24092158600000002,0.591215078,0.70117809,0.424208429,0.60491177,-0.24998468399999998,-0.352535986,-0.45656456700000003,-0.258712975,-0.105576556,0.012427539,0.12327569,-0.155587071,0.425921449,0.875620718,-0.299058356,-0.0037392740000000003,0.012860983000000001,3.8,0
71252,54226.0,1.000503612,-0.269335074,1.4101447630000001,1.873978311,-1.06251365,0.276466015,-0.54640688,0.28788100899999997,1.331546232,-0.40415818,-0.76409068,0.741890536,-1.142431934,-0.549183125,-1.654627298,-1.2628433559999999,1.014048873,-1.427575478,-0.02797976,-0.233928023,-0.37659184799999995,-0.695853044,0.140511201,0.5807960289999999,0.320032027,-0.541746084,0.082955122,0.036036237,31.85,0
242348,151457.0,2.107600104,-0.01801117,-2.235542639,-0.136695907,0.598357177,-1.227647961,0.610952803,-0.357244444,0.152276983,0.218460634,0.5641708129999999,0.194215864,-1.328036631,1.234139315,-0.120665169,-0.33577871,-0.520830554,0.13416621,0.480088843,-0.30472476600000004,0.165701015,0.542617287,-0.082506524,-0.439655377,0.405915986,0.254789626,-0.09504536,-0.096135721,3.78,0
112577,72710.0,1.1933803170000001,0.283391037,0.171573745,0.445568875,0.07916396,-0.07769875,-0.06572222,0.073543553,-0.286637492,-0.172714392,1.647964686,1.175131823,0.69565855,-0.185066934,0.612791326,0.45412798200000004,-0.126636894,-0.20886513399999998,-0.146951761,-0.05728628,-0.223829024,-0.621369775,0.099432923,-0.33422391100000004,0.17442457100000003,0.125277622,-0.007497763,0.015044449,1.98,0
15781,27219.0,-25.26635502,14.32325381,-26.82367291,6.349247807,-18.66425061,-4.647403048999999,-17.97121202,16.63310306,-3.7683509710000003,-8.303239351,4.783257367,-6.6992520739999994,0.846767865,-6.576276436000001,-0.06233038,-5.961659872999999,-12.21848172,-4.791841983,0.894853522,1.658288844,1.78070097,-1.861318147,-1.188167293,0.156667051,1.7681919819999998,-0.219916008,1.4118547769999998,0.414656384,99.99,1
232444,147171.0,-1.4004167269999999,0.419679849,-0.583334896,-0.6715538329999999,1.0602078879999999,-0.41436679299999996,2.096936751,-1.56295407,1.7990471909999999,0.533288538,-0.249779243,-0.547662317,-0.24835992399999998,-3.064422375,-0.183028534,-0.19482986300000002,0.44033541,0.044207359,0.0839016,-0.703246815,-0.490102606,-0.241322597,0.20143871300000002,0.542234314,-0.328059725,-0.41110283299999995,-2.051139886,-0.47601597,99.05,0
45732,42474.0,-3.8430090339999996,3.375110204,-5.492893197000001,6.136377642999999,2.7971954610000003,-2.646162265,-1.6689310640000001,-2.6175520519999997,-3.945842603,-4.565252094,4.097216073999999,-5.450916438999999,-0.965692752,-10.90445887,0.526947764,-1.13975413,0.835639563,0.389774231,-1.439607976,0.054795567,-1.2778115829999999,0.7196520009999999,0.451125175,-0.25809365100000004,0.6561294670000001,0.556676326,0.739383213,-0.20304967399999999,1.0,1
88513,62172.0,-0.530073284,0.797456285,3.188290672,2.9332282939999996,-0.580328143,0.895512257,0.17111637300000002,0.18186273100000003,-0.917216327,0.73604595,0.978573165,0.183963107,-0.40228085399999997,-0.327430398,-0.154726103,-0.050586791,-0.011197262,0.640413329,1.219008469,0.311176928,0.017297168999999998,0.25083462,-0.13306057400000001,0.528094441,-0.083050558,0.18207565899999997,-0.056100033,-0.128444842,51.17,0
77156,56914.0,1.201266986,-0.006655693000000001,0.100618875,0.155243636,0.052407095,0.06578324099999999,-0.04717581,-0.001266595,-0.14054112900000001,0.028659857,0.5455959420000001,0.999634075,1.0234261740000001,0.20396655600000002,0.37666867200000004,0.878090769,-1.120776268,0.224324275,0.650233312,0.102414024,-0.301202237,-0.991866923,-0.02056902,-0.82699421,0.233707319,0.221121669,-0.045041182,0.007790613,51.9,0
10498,17230.0,-0.469326705,1.111452782,2.041002725,1.7315951630000002,0.135146842,-0.093625175,0.26615517,0.08298823599999999,0.580255403,-0.164562675,0.50037637,-3.021760182,0.92421326,1.500793775,-0.40028264399999997,0.706047713,0.115114265,-0.046795879000000005,-2.5485215919999997,-0.358708666,0.159387389,0.592669569,-0.053596184000000005,0.320747502,-0.369120754,-0.136604685,-0.10084518699999999,0.039347148,3.93,1
170165,120050.0,1.910630171,-0.059936689,-1.903429071,0.665922246,0.450901791,-0.744743226,0.291466596,-0.301992767,0.419096594,-0.44132972,-0.571585324,0.424503061,0.8895993659999999,-1.182848657,0.143946686,0.270843832,0.483508724,0.17789982899999998,-0.26186548600000004,0.067356047,0.10708102800000001,0.345935914,-0.034022897,0.557918335,0.147932605,0.420563545,-0.057128455999999994,-0.016153116999999998,87.1,0
